Date,MSFT,GOOGL,AMZN,DOCU,SHOP,OSTK
2019-07-25,137.79118347167972,1135.93994140625,1973.8199462890625,52.47000122070313,333.3399963378906,19.209999084472656
2019-07-26,138.92149353027344,1245.219970703125,1943.050048828125,54.68000030517578,336.5400085449219,20.049999237060547
2019-07-29,138.61680603027344,1241.8399658203125,1912.449951171875,53.9000015258789,319.7099914550781,22.07999992370605
2019-07-30,137.94844055175778,1228.0,1898.530029296875,54.1500015258789,314.29998779296875,22.8799991607666
2019-07-31,133.93826293945312,1218.199951171875,1866.780029296875,51.72000122070313,317.8800048828125,22.520000457763672
2019-08-01,135.69761657714844,1211.780029296875,1855.3199462890625,49.93000030517578,341.3900146484375,21.270000457763672
2019-08-02,134.55746459960938,1196.3199462890625,1823.239990234375,48.79999923706055,332.19000244140625,21.1299991607666
2019-08-05,129.94773864746094,1154.75,1765.1300048828125,44.70000076293945,321.3900146484375,21.600000381469727
2019-08-06,132.38528442382812,1171.0799560546875,1787.8299560546875,44.59000015258789,332.6700134277344,22.040000915527344
2019-08-07,132.96517944335938,1175.9100341796875,1793.4000244140625,45.040000915527344,341.30999755859375,22.09000015258789
2019-08-08,136.51341247558594,1206.18994140625,1832.8900146484373,46.36000061035156,357.80999755859375,21.290000915527344
2019-08-09,135.35362243652344,1188.9000244140625,1807.5799560546875,45.33000183105469,369.95001220703125,25.190000534057614
2019-08-12,133.46644592285156,1174.5,1784.9200439453125,44.209999084472656,366.7300109863281,24.96999931335449
2019-08-13,136.22840881347656,1196.72998046875,1824.3399658203125,45.61999893188477,369.2300109863281,20.57999992370605
2019-08-14,132.12594604492188,1164.25,1762.9599609375,43.90999984741211,352.79998779296875,15.970000267028807
2019-08-15,131.83009338378906,1169.3199462890625,1776.1199951171875,44.13000106811523,351.07000732421875,18.459999084472656
2019-08-16,134.2462158203125,1179.2099609375,1792.5699462890625,44.810001373291016,358.739990234375,18.11000061035156
2019-08-19,136.49465942382812,1200.43994140625,1816.1199951171875,44.540000915527344,361.8299865722656,18.899999618530273
2019-08-20,135.36056518554688,1183.530029296875,1801.3800048828125,44.63000106811523,374.9700012207031,19.07999992370605
2019-08-21,136.869384765625,1191.5799560546875,1823.5400390625,45.02000045776367,389.8299865722656,19.5
2019-08-22,135.87336730957028,1191.52001953125,1804.6600341796875,44.724998474121094,388.5400085449219,21.1200008392334
2019-08-23,131.54411315917972,1153.5799560546875,1749.6199951171875,43.97999954223633,382.75,19.88999938964844
2019-08-26,133.57562255859378,1171.1800537109375,1768.8699951171875,45.22999954223633,395.9599914550781,16.75
2019-08-27,133.86158752441406,1170.8199462890625,1761.8299560546875,44.7599983215332,406.989990234375,17.120000839233402
2019-08-28,133.68408203125,1173.75,1764.25,45.43999862670898,394.7999877929688,16.950000762939453
2019-08-29,136.20866394042972,1194.239990234375,1786.4000244140625,46.41999816894531,391.7099914550781,16.379999160766598
2019-08-30,135.9522705078125,1190.530029296875,1776.2900390625,46.68999862670898,385.3900146484375,15.729999542236328
2019-09-03,134.15745544433594,1169.550048828125,1789.8399658203125,46.61000061035156,383.9100036621094,15.06999969482422
2019-09-04,135.72544860839844,1182.27001953125,1800.6199951171875,46.849998474121094,386.489990234375,15.350000381469727
2019-09-05,138.11196899414062,1212.18994140625,1840.719970703125,46.25,392.7200012207031,16.139999389648438
2019-09-06,137.17510986328122,1206.3199462890625,1833.510009765625,56.27000045776367,380.4200134277344,16.899999618530273
2019-09-09,135.61697387695312,1205.27001953125,1831.3499755859373,58.56999969482422,358.6700134277344,19.46999931335449
2019-09-10,134.1968994140625,1205.699951171875,1820.550048828125,59.90999984741211,337.239990234375,21.31999969482422
2019-09-11,134.236328125,1220.0,1822.989990234375,63.29999923706055,347.510009765625,22.76000022888184
2019-09-12,135.61697387695312,1234.969970703125,1843.550048828125,62.93000030517578,356.6300048828125,26.71999931335449
2019-09-13,135.41973876953122,1240.030029296875,1839.3399658203125,62.4900016784668,338.30999755859375,24.93000030517578
2019-09-16,134.44343566894528,1231.6300048828125,1807.8399658203125,61.88000106811523,337.92999267578125,19.75
2019-09-17,135.48876953125,1229.8800048828125,1822.550048828125,61.9000015258789,328.82000732421875,17.600000381469727
2019-09-18,136.60313415527344,1232.6500244140625,1817.4599609375,63.29999923706055,325.8500061035156,16.190000534057614
2019-09-19,139.11784362792972,1238.75,1821.5,63.36000061035156,325.0,15.56999969482422
2019-09-20,137.51039123535156,1229.8399658203125,1794.1600341796875,64.80000305175781,318.82000732421875,14.970000267028807
2019-09-23,137.21455383300778,1234.68994140625,1785.300048828125,64.51999664306639,313.260009765625,11.1899995803833
2019-09-24,135.47891235351562,1218.3299560546875,1741.6099853515625,61.72000122070313,295.4700012207031,11.579999923706055
2019-09-25,137.43150329589844,1245.93994140625,1768.3299560546875,62.61000061035156,314.6000061035156,12.25
2019-09-26,137.6090087890625,1242.2900390625,1739.8399658203125,62.38999938964844,313.1400146484375,12.529999732971193
2019-09-27,135.82405090332028,1225.949951171875,1725.449951171875,60.63999938964844,305.69000244140625,11.229999542236328
2019-09-30,137.1060791015625,1221.1400146484375,1735.9100341796875,61.91999816894531,311.6600036621094,10.59000015258789
2019-10-01,135.1732177734375,1206.0,1735.6500244140625,60.88999938964844,313.2200012207031,9.609999656677246
2019-10-02,132.78668212890622,1177.9200439453125,1713.22998046875,60.7599983215332,310.3599853515625,10.380000114440918
2019-10-03,134.39413452148438,1189.4300537109375,1724.4200439453125,62.209999084472656,325.57000732421875,10.359999656677246
2019-10-04,136.20866394042972,1210.9599609375,1739.6500244140625,62.4000015258789,327.20001220703125,10.220000267028807
2019-10-07,135.22250366210938,1208.25,1732.6600341796875,65.05000305175781,326.32000732421875,11.220000267028807
2019-10-08,133.79257202148438,1190.1300048828125,1705.510009765625,64.62000274658203,311.04998779296875,11.729999542236328
2019-10-09,136.32701110839844,1202.4000244140625,1721.989990234375,67.04000091552734,313.8500061035156,10.6899995803833
2019-10-10,137.17510986328122,1209.469970703125,1720.260009765625,67.13999938964844,324.4700012207031,10.850000381469727
2019-10-11,137.7470703125,1215.7099609375,1731.9200439453125,66.52999877929689,329.260009765625,10.670000076293944
2019-10-14,137.61888122558594,1217.77001953125,1736.4300537109375,67.08999633789061,344.29998779296875,10.600000381469727
2019-10-15,139.61093139648438,1242.239990234375,1767.3800048828125,66.98999786376953,346.0799865722656,11.06999969482422
2019-10-16,138.46699523925778,1243.0,1777.4300537109375,67.05999755859375,323.6400146484375,11.609999656677244
2019-10-17,137.75692749023438,1252.800048828125,1787.47998046875,66.72000122070311,331.3399963378906,11.3100004196167
2019-10-18,135.50849914550778,1244.4100341796875,1757.510009765625,64.51999664306639,314.3399963378906,10.81999969482422
2019-10-21,136.51435852050778,1244.280029296875,1785.6600341796875,66.02999877929689,319.7300109863281,11.109999656677246
2019-10-22,134.48289489746094,1241.199951171875,1765.72998046875,63.20000076293945,299.69000244140625,10.970000267028807
2019-10-23,135.34086608886722,1257.6300048828125,1762.1700439453125,62.83000183105469,297.1400146484375,10.90999984741211
2019-10-24,138.00347900390622,1259.1099853515625,1780.780029296875,64.91000366210939,323.3399963378906,10.699999809265137
2019-10-25,138.78254699707028,1264.300048828125,1761.3299560546875,65.40000152587889,317.45001220703125,11.289999961853027
2019-10-28,142.19468688964844,1288.97998046875,1777.0799560546875,66.37000274658203,324.92999267578125,11.0
2019-10-29,140.85350036621094,1260.6600341796875,1762.7099609375,66.38999938964844,312.5199890136719,10.489999771118164
2019-10-30,142.60887145996094,1260.699951171875,1779.989990234375,66.76999664306639,319.1199951171875,10.65999984741211
2019-10-31,141.385986328125,1258.800048828125,1776.6600341796875,66.19000244140625,313.57000732421875,10.529999732971193
2019-11-01,141.73118591308594,1272.25,1791.43994140625,66.87999725341797,316.760009765625,10.3100004196167
2019-11-04,142.54969787597656,1289.6099853515625,1804.6600341796875,68.44999694824219,307.9100036621094,10.220000267028807
2019-11-05,142.46095275878906,1291.43994140625,1801.7099609375,66.0,295.5,10.029999732971193
2019-11-06,142.06646728515625,1291.010009765625,1795.77001953125,66.08000183105469,295.0199890136719,10.010000228881836
2019-11-07,142.26368713378906,1306.93994140625,1788.199951171875,65.41000366210939,285.75,9.920000076293944
2019-11-08,143.940185546875,1309.0,1785.8800048828125,66.73000335693361,297.6400146484375,9.699999809265137
2019-11-11,144.0880889892578,1298.280029296875,1771.6500244140625,67.25,303.32000732421875,9.420000076293944
2019-11-12,145.03482055664062,1297.2099609375,1778.0,67.01000213623047,305.55999755859375,7.78000020980835
2019-11-13,145.27149963378906,1296.1800537109375,1753.1099853515625,67.81999969482422,314.30999755859375,8.130000114440918
2019-11-14,146.0111083984375,1309.1500244140625,1754.5999755859375,67.75,312.45001220703125,8.189999580383299
2019-11-15,147.89468383789062,1333.5400390625,1739.489990234375,67.77999877929689,312.3800048828125,8.329999923706055
2019-11-18,148.25958251953125,1319.8399658203125,1752.530029296875,66.66000366210939,322.9800109863281,8.100000381469728
2019-11-19,148.30886840820312,1312.5899658203125,1752.7900390625,66.56999969482422,316.2799987792969,7.880000114440918
2019-11-20,148.0515899658203,1301.8599853515625,1745.530029296875,67.88999938964844,317.04998779296875,7.920000076293945
2019-11-21,147.9130401611328,1300.1400146484375,1734.7099609375,69.94000244140625,316.07000732421875,7.630000114440918
2019-11-22,148.02191162109375,1293.6700439453125,1745.719970703125,71.12000274658203,314.5199890136719,7.570000171661378
2019-11-25,149.64471435546875,1305.6400146484375,1773.8399658203125,71.5,317.07000732421875,7.739999771118164
2019-11-26,150.43634033203125,1313.0,1796.93994140625,72.30999755859375,336.19000244140625,7.769999980926514
2019-11-27,150.72329711914062,1312.1300048828125,1818.510009765625,71.66000366210938,341.0,7.440000057220459
2019-11-29,149.79315185546875,1304.0899658203125,1800.800048828125,71.20999908447266,336.75,7.5900001525878915
2019-12-02,147.98233032226562,1288.8599853515625,1781.5999755859375,69.91999816894531,330.8399963378906,7.53000020980835
2019-12-03,147.74484252929688,1294.739990234375,1769.9599609375,70.68000030517578,350.6600036621094,7.5
2019-12-04,148.2791748046875,1318.93994140625,1760.68994140625,70.0,372.0,7.550000190734862
2019-12-05,148.3583526611328,1326.9599609375,1740.47998046875,69.5,363.5899963378906,7.260000228881836
2019-12-06,150.15927124023438,1339.3900146484375,1751.5999755859375,75.56999969482422,364.6000061035156,7.360000133514403
2019-12-09,149.7733612060547,1342.989990234375,1749.510009765625,75.45999908447266,369.7900085449219,7.199999809265138
2019-12-10,149.54579162597656,1342.8900146484375,1739.2099609375,72.79000091552734,368.0,7.070000171661378
2019-12-11,150.10977172851562,1344.25,1748.719970703125,72.45999908447266,373.0799865722656,7.139999866485597
2019-12-12,151.6336669921875,1348.489990234375,1760.3299560546875,71.97000122070312,372.0499877929688,7.369999885559082
2019-12-13,152.91012573242188,1346.8699951171875,1760.93994140625,73.72000122070312,385.5700073242188,7.139999866485597
2019-12-16,153.89964294433594,1360.699951171875,1769.2099609375,73.63999938964844,393.6300048828125,7.059999942779541
2019-12-17,153.06845092773438,1354.8900146484375,1790.6600341796875,73.62999725341797,387.95001220703125,7.03000020980835
2019-12-18,152.75181579589844,1351.9100341796875,1784.030029296875,73.55000305175781,396.9400024414063,7.110000133514403
2019-12-19,154.0777587890625,1356.43994140625,1792.280029296875,73.37999725341797,393.05999755859375,7.170000076293945
2019-12-20,155.75994873046875,1351.219970703125,1786.5,74.18000030517578,390.0700073242188,7.070000171661378
2019-12-23,155.75994873046875,1350.6300048828125,1793.0,73.3499984741211,389.1300048828125,7.019999980926514
2019-12-24,155.73025512695312,1344.4300537109375,1789.2099609375,73.69999694824219,399.3900146484375,6.9000000953674325
2019-12-26,157.00672912597656,1362.469970703125,1868.77001953125,74.44000244140625,408.75,6.699999809265138
2019-12-27,157.29368591308594,1354.6400146484375,1869.800048828125,74.38999938964844,408.0,6.820000171661378
2019-12-30,155.93804931640625,1339.7099609375,1846.8900146484373,73.75,396.3599853515625,6.929999828338622
2019-12-31,156.04689025878906,1339.3900146484375,1847.8399658203125,74.11000061035156,397.5799865722656,7.050000190734862
2020-01-02,158.936279296875,1368.6800537109375,1898.010009765625,75.9000015258789,407.80999755859375,7.039999961853027
2020-01-03,156.95726013183594,1361.52001953125,1874.969970703125,75.55999755859375,404.2900085449219,7.210000038146973
2020-01-06,157.3629608154297,1397.81005859375,1902.8800048828125,75.38999938964844,413.3299865722656,8.199999809265138
2020-01-07,155.9281768798828,1395.1099853515625,1906.8599853515625,75.23999786376953,414.5,8.069999694824219
2020-01-08,158.41183471679688,1405.0400390625,1891.969970703125,76.2699966430664,418.1000061035156,7.889999866485597
2020-01-09,160.390869140625,1419.7900390625,1901.050048828125,75.80000305175781,430.20001220703125,8.119999885559082
2020-01-10,159.6487274169922,1428.9599609375,1883.1600341796875,74.83000183105469,429.1700134277344,8.140000343322754
2020-01-13,161.5684051513672,1440.030029296875,1891.300048828125,74.1500015258789,440.25,8.0
2020-01-14,160.43045043945312,1430.5899658203125,1869.43994140625,72.80000305175781,441.2200012207031,8.8100004196167
2020-01-15,161.46945190429688,1439.199951171875,1862.02001953125,73.02999877929688,448.510009765625,8.600000381469728
2020-01-16,164.42811584472656,1450.1600341796875,1877.93994140625,73.08000183105469,451.2999877929688,8.539999961853027
2020-01-17,165.34835815429688,1479.52001953125,1864.719970703125,72.52999877929688,454.8800048828125,8.529999732971191
2020-01-21,164.75465393066406,1482.25,1892.0,73.12999725341797,465.4400024414063,9.010000228881836
2020-01-22,163.96304321289062,1483.8699951171875,1887.4599609375,74.4000015258789,464.760009765625,8.75
2020-01-23,164.97235107421875,1484.68994140625,1884.5799560546875,74.33000183105469,469.25,8.279999732971191
2020-01-24,163.30995178222656,1466.1700439453125,1861.6400146484373,74.18000030517578,465.4800109863281,8.060000419616701
2020-01-27,160.57888793945312,1431.72998046875,1828.3399658203125,72.7699966430664,451.1099853515625,7.820000171661378
2020-01-28,163.72555541992188,1450.5,1853.25,74.93000030517578,467.6600036621094,8.020000457763674
2020-01-29,166.27850341796875,1456.699951171875,1858.0,76.91999816894531,471.6700134277344,8.270000457763674
2020-01-30,170.9688262939453,1454.25,1870.6800537109373,79.11000061035156,476.8800048828125,8.289999961853027
2020-01-31,168.445556640625,1432.780029296875,2008.719970703125,78.51000213623047,465.6600036621094,8.119999885559082
2020-02-03,172.5520477294922,1482.5999755859375,2004.199951171875,80.62999725341797,469.3900146484375,7.9000000953674325
2020-02-04,178.23187255859375,1445.4100341796875,2049.669921875,82.0199966430664,485.4599914550781,7.9000000953674325
2020-02-05,178.01419067382812,1446.050048828125,2039.8699951171875,80.73999786376953,475.55999755859375,8.0
2020-02-06,181.70509338378903,1475.969970703125,2050.22998046875,81.44000244140625,472.9800109863281,8.409999847412111
2020-02-07,181.9623565673828,1479.1099853515625,2079.280029296875,83.16000366210938,478.6900024414063,8.319999694824219
2020-02-10,186.7219390869141,1508.6600341796875,2133.909912109375,84.61000061035156,491.6900024414063,8.270000457763674
2020-02-11,182.5066070556641,1510.06005859375,2150.800048828125,85.33000183105469,492.75,8.609999656677246
2020-02-12,182.77377319335938,1518.6300048828125,2160.0,87.33000183105469,531.25,9.18000030517578
2020-02-13,181.7842712402344,1513.3900146484375,2149.8701171875,88.02999877929688,532.969970703125,8.989999771118164
2020-02-14,183.4070587158203,1518.72998046875,2134.8701171875,89.41000366210938,531.219970703125,9.029999732971193
2020-02-18,185.26736450195312,1519.43994140625,2155.669921875,90.76000213623048,536.4099731445311,8.800000190734863
2020-02-19,185.822998046875,1524.8699951171875,2170.219970703125,91.48999786376952,543.2100219726561,9.010000228881836
2020-02-20,182.9852294921875,1516.989990234375,2153.10009765625,90.30999755859376,535.5800170898439,9.149999618530273
2020-02-21,177.2006072998047,1483.4599609375,2095.969970703125,88.7300033569336,520.6599731445311,9.260000228881836
2020-02-24,169.56051635742188,1419.8599853515625,2009.2900390625,86.37000274658203,490.9599914550781,9.220000267028807
2020-02-25,166.762451171875,1386.3199462890625,1972.739990234375,83.05999755859375,466.4599914550781,7.8400001525878915
2020-02-26,168.84609985351562,1390.469970703125,1979.5899658203125,83.58000183105469,471.17999267578125,7.489999771118164
2020-02-27,156.9493865966797,1314.949951171875,1884.300048828125,83.20999908447266,438.3699951171875,6.9000000953674325
2020-02-28,160.7495880126953,1339.25,1883.75,86.30999755859375,463.30999755859375,6.460000038146973
2020-03-02,171.4457244873047,1386.3199462890625,1953.949951171875,87.95999908447266,488.3999938964844,6.059999942779541
2020-03-03,163.2301483154297,1337.719970703125,1908.989990234375,85.80999755859375,476.9400024414063,6.059999942779541
2020-03-04,169.22314453125,1381.5999755859375,1975.8299560546875,89.55000305175781,512.22998046875,6.380000114440918
2020-03-05,164.9764404296875,1314.760009765625,1924.030029296875,88.5999984741211,498.2200012207031,6.369999885559082
2020-03-06,160.3130340576172,1295.739990234375,1901.0899658203125,84.0199966430664,472.0700073242188,5.980000019073486
2020-03-09,149.4481964111328,1215.7900390625,1800.6099853515625,77.62999725341797,418.3200073242188,4.940000057220459
2020-03-10,159.66807556152344,1275.1700439453125,1891.8199462890625,79.81999969482422,450.3399963378906,5.28000020980835
2020-03-11,152.43478393554688,1210.9000244140625,1820.8599853515625,75.0,422.30999755859375,4.539999961853027
2020-03-12,137.97813415527344,1111.550048828125,1676.6099853515625,68.68000030517578,377.7799987792969,3.4100000858306885
2020-03-13,157.59434509277344,1214.27001953125,1785.0,77.31999969482422,390.8999938964844,3.2300000190734863
2020-03-16,134.36647033691406,1073.0,1689.1500244140625,72.30999755859375,322.2900085449219,2.650000095367432
2020-03-17,145.4297332763672,1118.06005859375,1807.8399658203125,70.94000244140625,355.0899963378906,2.6700000762939453
2020-03-18,139.30772399902344,1091.18994140625,1830.0,76.61000061035156,336.8299865722656,3.1700000762939453
2020-03-19,141.59974670410156,1111.6700439453123,1880.9300537109373,75.87999725341797,332.5,3.990000009536743
2020-03-20,136.28143310546878,1068.2099609375,1846.0899658203125,79.69999694824219,346.05999755859375,3.759999990463257
2020-03-23,134.92208862304688,1054.1300048828123,1902.8299560546875,83.5,375.3900146484375,4.610000133514403
2020-03-24,147.18594360351562,1130.010009765625,1940.0999755859373,85.0,430.0,5.800000190734862
2020-03-25,145.77699279785156,1101.6199951171877,1885.8399658203125,81.37000274658203,446.6000061035156,5.420000076293945
2020-03-26,154.89549255371094,1162.9200439453125,1955.489990234375,83.66000366210938,447.4100036621094,4.96999979019165
2020-03-27,148.5353546142578,1110.260009765625,1900.0999755859373,82.56999969482422,421.6199951171875,4.610000133514403
2020-03-30,158.9834442138672,1146.31005859375,1963.949951171875,88.13999938964844,430.3800048828125,4.25
